deviceId	address	name	description	unit	type	len	factor	offset	role	room	
1	33603	VD2-WW	Laufzeit Verdichter 2 Warmwasser- Wärmepumpe 4	h	uint16be	1	1	0	value		
1	33604	VD12-WW	Laufzeit Verdichter 1/2 Warmwasser- Wärmepumpe 4	h	uint16be	1	1	0	value		
1	33605	VD1-Kuehlen	Laufzeit Verdichter Kühlen - Wärmepumpe 4	h	uint16be	1	1	0	value		
1	33606	VD-Heizen-Tag-WP5	Verdichter Heizen Tag Wärmemenge - Wärmepumpe 5	kWh	uint16be	1	1	0	value		
1	33607	VD-Heizen-Summe-WP5	Verdichter Heizen Summe Wärmemenge - Wärmepumpe 5	kWh	uint16be	1	1	0	value		
1	33608	VD-Heizen-Summe-WP5	Verdichter Heizen Summe Wärmemenge - Wärmepumpe 5	MWh	uint16be	1	1	0	value		
1	33609	VD-WW-Tag-WP5	Verdichter Warmwasser Tag Wärmemenge - Wärmepumpe 5	kWh	uint16be	1	1	0	value		
1	33610	VD-WW-Summe-WP5	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 5	kWh	uint16be	1	1	0	value		
1	33611	VD-WW-Summe-WP5	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 5	MWh	uint16be	1	1	0	value		
1	33612	VD-Heizen-Tag-WP5	Verdichter Heizen Tag Leistungsaufnahme- Wärmepumpe 5		uint16be	1	1	0	value		
1	33613	VD-Heizen-Summe-WP5	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 5		uint16be	1	1	0	value		
1	33614	VD-Heizen-Summe-WP5	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 5		uint16be	1	1	0	value		
1	33615	VD-WW-Tag-WP5	Verdichter Warmwasser Tag Leistungsaufnahme- Wärmepumpe 5		uint16be	1	1	0	value		
1	33616	VD-WW-Summe-WP5	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 5		uint16be	1	1	0	value		
1	33617	VD-WW-Summe-WP5	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 5		uint16be	1	1	0	value		
1	33618	VD1-Heizen	Laufzeit Verdichter 1 Heizen - Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33619	VD2-Heizen	Laufzeit Verdichter 2 Heizen - Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33620	VD12-Heizen	Laufzeit Verdichter 1/2 Heizen - Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33621	VD1-WW	Laufzeit Verdichter 1 Warmwasser- Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33622	VD2-WW	Laufzeit Verdichter 2 Warmwasser- Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33623	VD12-WW	Laufzeit Verdichter 1/2 Warmwasser- Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33624	VD1-Kuehlen	Laufzeit Verdichter Kühlen - Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33625	VD-Heizen-Tag-WP6	Verdichter Heizen Tag Wärmemenge - Wärmepumpe 6	kWh	uint16be	1	1	0	value		
1	33626	VD-Heizen-Summe-WP6	Verdichter Heizen Summe Wärmemenge - Wärmepumpe 6	kWh	uint16be	1	1	0	value		
1	33627	VD-Heizen-Summe-WP6	Verdichter Heizen Summe Wärmemenge - Wärmepumpe 6	MWh	uint16be	1	1	0	value		
1	33628	VD-WW-Tag-WP6	Verdichter Warmwasser Tag Wärmemenge - Wärmepumpe 6	kWh	uint16be	1	1	0	value		
1	33629	VD-WW-Summe-WP6	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 6	kWh	uint16be	1	1	0	value		
1	33630	VD-WW-Summe-WP6	Verdichter Warmwasser Summe Wärmemenge - Wärmepumpe 6	MWh	uint16be	1	1	0	value		
1	33631	VD-Heizen-Tag-WP6	Verdichter Heizen Tag Leistungsaufnahme- Wärmepumpe 6		uint16be	1	1	0	value		
1	33632	VD-Heizen-Summe-WP6	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 6		uint16be	1	1	0	value		
1	33633	VD-Heizen-Summe-WP6	Verdichter Heizen Summe Leistungsaufnahme - Wärmepumpe 6		uint16be	1	1	0	value		
1	33634	VD-WW-Tag-WP6	Verdichter Warmwasser Tag Leistungsaufnahme- Wärmepumpe 6		uint16be	1	1	0	value		
1	33635	VD-WW-Summe-WP6	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 6		uint16be	1	1	0	value		
1	33636	VD-WW-Summe-WP6	Verdichter Warmwasser Summe Leistungsaufnahme - Wärmepumpe 6		uint16be	1	1	0	value		
1	33637	VD1-Heizen	Laufzeit Verdichter 1 Heizen - Wärmepumpe 6	h	uint16be	1	1	0	value		
1	33638	VD2-Heizen	Laufzeit Verdichter 2 Heizen - Wärmepumpe 6	h	uint16be	1	1	0	value		
1	33639	VD12-Heizen	Laufzeit Verdichter 1/2 Heizen - Wärmepumpe 6	h	uint16be	1	1	0	value		
1	33640	VD1-WW	Laufzeit Verdichter 1 Warmwasser- Wärmepumpe 6	h	uint16be	1	1	0	value		
1	33641	VD2-WW	Laufzeit Verdichter 2 Warmwasser- Wärmepumpe 6	h	uint16be	1	1	0	value		
1	33642	VD12-WW	Laufzeit Verdichter 1/2 Warmwasser- Wärmepumpe 6	h	uint16be	1	1	0	value		
1	33643	VD1-Kuehlen	Laufzeit Verdichter Kühlen - Wärmepumpe 6	h	uint16be	1	1	0	value		
1	33644	VD-Heizen-WP1	Laufzeit Verdichter Heizen - Wärmepumpe 1	h	uint16be	1	1	0	value		
1	33645	VD-WW-WP1	Laufzeit Verdichter Warmwasser - Wärmepumpe 1	h	uint16be	1	1	0	value		
1	33646	VD-Heizen-WP2	Laufzeit Verdichter Heizen - Wärmepumpe 2	h	uint16be	1	1	0	value		
1	33647	VD-WW-WP2	Laufzeit Verdichter Warmwasser - Wärmepumpe 2	h	uint16be	1	1	0	value		
1	33648	VD-Heizen-WP3	Laufzeit Verdichter Heizen - Wärmepumpe 3	h	uint16be	1	1	0	value		
1	33649	VD-WW-WP3	Laufzeit Verdichter Warmwasser - Wärmepumpe 3	h	uint16be	1	1	0	value		
1	33650	VD-Heizen-WP4	Laufzeit Verdichter Heizen - Wärmepumpe 4	h	uint16be	1	1	0	value		
1	33651	VD-WW-WP4	Laufzeit Verdichter Warmwasser - Wärmepumpe 4	h	uint16be	1	1	0	value		
1	33652	VD-Heizen-WP5	Laufzeit Verdichter Heizen - Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33653	VD-WW-WP5	Laufzeit Verdichter Warmwasser - Wärmepumpe 5	h	uint16be	1	1	0	value		
1	33654	VD-Heizen-WP6	Laufzeit Verdichter Heizen - Wärmepumpe 6	h	uint16be	1	1	0	value		
1	33655	VD-WW-WP6	Laufzeit Verdichter Warmwasser - Wärmepumpe 6	h	uint16be	1	1	0	value		
1	35001	SG_ready_Betriebszustand	SG Ready Betriebszustand		uint16be	1	1	0	indicator		
1	35002	Reglerkennung	Reglerkennung		uint16be	1	1	0	value		
